1703619300000,42206.67000000,42222.50000000,42160.60000000,42160.61000000,72.32487000,1703619599999,3051938.62751270,3592,28.62544000,1207969.16497170,0
1703619600000,42160.61000000,42205.00000000,42155.82000000,42186.59000000,47.32377000,1703619899999,1996295.83623710,2857,25.94987000,1094577.69735670,0
1703619900000,42186.59000000,42199.36000000,42143.37000000,42143.37000000,64.24776000,1703620199999,2709381.42665850,3185,28.28771000,1192899.16665440,0
1703620200000,42143.38000000,42159.48000000,42105.00000000,42109.65000000,46.32115000,1703620499999,1951239.87034090,2944,21.92363000,923453.53491720,0
1703620500000,42109.65000000,42124.99000000,42084.04000000,42109.11000000,50.74168000,1703620799999,2136462.89377870,3169,30.56949000,1287062.63661710,0
1703620800000,42109.11000000,42158.57000000,42055.00000000,42124.67000000,78.84590000,1703621099999,3319180.04210770,4383,39.21004000,1650566.55343000,0
1703621100000,42124.66000000,42150.00000000,42087.12000000,42121.12000000,84.64375000,1703621399999,3565468.76229660,3238,43.05825000,1813523.14934000,0
1703621400000,42121.12000000,42141.10000000,42102.49000000,42128.87000000,72.74419000,1703621699999,3064207.62728160,2836,41.33780000,1741223.30980960,0
1703621700000,42128.88000000,42198.77000000,42111.74000000,42186.80000000,55.79859000,1703621999999,2351954.37379760,3383,37.56116000,1583219.30923190,0
1703622000000,42186.81000000,42194.58000000,42082.57000000,42111.16000000,79.24841000,1703622299999,3338200.54220400,3953,33.01161000,1390373.37215210,0
1703622300000,42111.17000000,42159.32000000,42111.16000000,42157.50000000,60.33714000,1703622599999,2542579.05421520,2707,41.55990000,1751207.54488090,0
1703622600000,42157.51000000,42169.09000000,42117.23000000,42166.79000000,58.07058000,1703622899999,2447338.20284370,3136,22.14775000,933411.54381810,0
1703622900000,42166.79000000,42169.72000000,42150.45000000,42158.43000000,61.57619000,1703623199999,2596133.33179810,2724,31.08896000,1310720.84652320,0
1703623200000,42158.42000000,42186.54000000,42141.51000000,42186.53000000,41.65076000,1703623499999,1756269.74062260,2360,24.66370000,1039917.38518870,0
1703623500000,42186.53000000,42204.06000000,42149.24000000,42202.80000000,78.07354000,1703623799999,3293101.47750010,3606,35.80332000,1510286.66441310,0
1703623800000,42202.81000000,42234.04000000,42181.67000000,42181.67000000,61.52618000,1703624099999,2596960.22595700,3204,38.24424000,1614339.33262920,0
1703624100000,42181.67000000,42227.72000000,42111.32000000,42135.13000000,93.05196000,1703624399999,3924623.61160140,3895,42.75279000,1803384.90471580,0
1703624400000,42135.47000000,42198.79000000,42114.60000000,42191.87000000,82.86695000,1703624699999,3493237.63091620,3987,48.07019000,2026394.67337870,0
1703624700000,42191.87000000,42211.13000000,42171.10000000,42211.13000000,57.45322000,1703624999999,2423595.85983370,3047,25.48086000,1074886.38808260,0
1703625000000,42211.12000000,42252.76000000,42193.90000000,42243.95000000,87.57563000,1703625299999,3697769.21347890,3019,52.53366000,2218444.92055400,0
1703625300000,42243.94000000,42256.81000000,42231.10000000,42241.99000000,44.11364000,1703625599999,1863601.66554740,2376,23.36959000,987245.59986330,0
1703625600000,42241.99000000,42266.66000000,42241.99000000,42266.66000000,59.88327000,1703625899999,2530343.25364090,2626,37.58853000,1588228.04765080,0
1703625900000,42266.66000000,42328.05000000,42266.65000000,42328.04000000,84.92808000,1703626199999,3591904.81528520,3743,60.01651000,2538256.73092050,0
1703626200000,42328.05000000,42329.85000000,42268.52000000,42276.06000000,94.99294000,1703626499999,4019123.52197910,4261,41.42625000,1752785.06703350,0
1703626500000,42276.07000000,42299.74000000,42251.10000000,42262.82000000,77.98139000,1703626799999,3296899.51510860,3581,34.47793000,1457640.68261230,0
1703626800000,42262.82000000,42292.75000000,42262.81000000,42292.74000000,52.34518000,1703627099999,2213005.90185680,2672,33.66968000,1423442.76593320,0
1703627100000,42292.74000000,42303.99000000,42253.18000000,42303.47000000,83.33805000,1703627399999,3523191.38965380,2879,64.04199000,2707455.21225200,0
1703627400000,42303.47000000,42327.78000000,42295.80000000,42327.78000000,83.10353000,1703627699999,3516139.07057620,3053,60.80430000,2572638.99604260,0
1703627700000,42327.78000000,42342.64000000,42323.67000000,42338.47000000,84.34203000,1703627999999,3570271.33352940,3024,59.74124000,2528885.96625210,0
1703628000000,42338.47000000,42350.00000000,42325.41000000,42346.94000000,69.27157000,1703628299999,2933239.98484180,3197,42.14596000,1784603.66781350,0
1703628300000,42346.95000000,42397.13000000,42346.90000000,42392.60000000,152.41348000,1703628599999,6455765.78399390,3691,125.29269000,5306881.83937240,0
1703628600000,42392.61000000,42442.00000000,42380.00000000,42442.00000000,177.93698000,1703628899999,7545167.53613410,4740,141.44699000,5997738.65133080,0
1703628900000,42441.99000000,42532.64000000,42436.27000000,42532.64000000,145.64075000,1703629199999,6185849.71573250,6815,105.77894000,4492843.48911130,0
1703629200000,42532.64000000,42591.89000000,42452.63000000,42479.90000000,131.58330000,1703629499999,5595396.93863130,5890,57.36004000,2439048.26534020,0
1703629500000,42479.90000000,42500.00000000,42455.70000000,42474.72000000,156.41128000,1703629799999,6646197.32008900,3573,114.24623000,4854897.08722960,0
1703629800000,42474.73000000,42474.73000000,42400.57000000,42458.33000000,82.45028000,1703630099999,3499413.24165320,3654,36.64737000,1555628.45567570,0
1703630100000,42458.33000000,42500.00000000,42449.48000000,42458.59000000,101.32205000,1703630399999,4304940.24372850,2718,82.48957000,3504992.05572170,0
1703630400000,42458.59000000,42500.00000000,42443.64000000,42443.65000000,56.24667000,1703630699999,2388941.40481930,2698,26.52030000,1126395.35183750,0
1703630700000,42443.64000000,42461.70000000,42443.64000000,42450.53000000,34.16506000,1703630999999,1450431.70853250,2150,17.91746000,760639.08340670,0
1703631000000,42450.53000000,42454.00000000,42447.41000000,42453.99000000,30.20896000,1703631299999,1282335.06440310,2304,18.12707000,769474.27447150,0
1703631300000,42454.00000000,42482.52000000,42453.99000000,42469.99000000,59.29034000,1703631599999,2517876.70219000,2255,45.18492000,1918802.55591610,0
1703631600000,42470.00000000,42500.00000000,42469.99000000,42499.99000000,64.90205000,1703631899999,2757407.44262400,2379,51.23023000,2176440.63594770,0
1703631900000,42499.99000000,42514.00000000,42443.49000000,42443.50000000,125.98975000,1703632199999,5353019.50620310,3206,76.59928000,3254970.65671070,0
